id;Crop
4689;soybean
5571;corn
6361;soybean
181;soybean
4242;soybean
4061;corn
4228;soybean
2821;soybean
2976;winter_wheat
1475;winter_wheat
5604;corn
3353;cotton
4761;winter_wheat
6671;corn
6944;soybean
65;soybean
2369;corn
6253;corn
622;winter_wheat
844;winter_wheat
5682;corn
4493;corn
3918;soybean
6246;corn
6090;corn
4452;corn
5431;winter_wheat
3173;winter_wheat
6063;soybean
1860;corn
150;soybean
3142;cotton
5679;corn
1785;corn
2240;corn
4977;winter_wheat
398;soybean
6092;corn
4337;corn
1314;cotton
3913;soybean
6578;corn
5089;corn
1035;winter_wheat
6446;soybean
939;corn
5072;winter_wheat
968;winter_wheat
5917;soybean
6680;corn
1193;winter_wheat
2275;corn
4001;soybean
4896;winter_wheat
1500;cotton
941;soybean
3305;cotton
3906;soybean
2421;corn
4608;soybean
5606;corn
2238;corn
5602;corn
1589;corn
5343;winter_wheat
4855;winter_wheat
5392;winter_wheat
605;cotton
6523;soybean
5538;winter_wheat
852;corn
4860;winter_wheat
3894;soybean
4758;winter_wheat
3604;rice
1621;corn
2277;corn
2071;soybean
6598;corn
4779;winter_wheat
1919;corn
2826;soybean
6068;corn
4724;soybean
453;soybean
3460;cotton
392;corn
6914;soybean
4203;corn
3271;cotton
649;soybean
3557;rice
6465;soybean
866;winter_wheat
861;soybean
6095;corn
1635;corn
4206;corn
5776;corn
6908;soybean
5410;soybean
4546;cotton
3679;corn
6192;corn
4633;soybean
3738;corn
1684;corn
865;winter_wheat
6149;corn
3860;soybean
5309;soybean
4298;soybean
5141;soybean
5396;winter_wheat
6827;soybean
6;rice
4759;winter_wheat
4988;winter_wheat
318;soybean
898;winter_wheat
4377;corn
5663;corn
5162;soybean
389;corn
5939;soybean
5086;winter_wheat
5116;soybean
2128;corn
4652;soybean
5702;corn
3481;cotton
5579;corn
2102;soybean
6689;soybean
1150;winter_wheat
1867;corn
381;soybean
5195;winter_wheat
3954;soybean
6396;soybean
3493;cotton
423;soybean
1763;corn
2069;soybean
4176;corn
3957;soybean
3836;soybean
2087;corn
2912;soybean
213;soybean
6977;soybean
4182;corn
6347;soybean
1311;cotton
484;soybean
24;rice
6043;soybean
6970;soybean
3796;soybean
6510;soybean
5433;winter_wheat
4793;winter_wheat
4400;corn
4438;corn
6196;corn
4739;winter_wheat
5818;soybean
5578;corn
3578;rice
3313;cotton
4674;soybean
5048;winter_wheat
6953;soybean
4580;soybean
1005;winter_wheat
3166;cotton
3177;cotton
5203;soybean
2689;corn
1948;corn
1230;cotton
1906;corn
717;soybean
4086;corn
1875;corn
290;corn
6058;soybean
3228;cotton
4938;winter_wheat
3275;cotton
5851;soybean
6700;corn
5165;winter_wheat
5474;winter_wheat
3527;winter_wheat
5331;winter_wheat
5281;winter_wheat
5787;corn
4408;corn
1640;corn
5710;corn
3991;soybean
6350;soybean
1797;corn
2217;corn
5990;soybean
275;soybean
2440;corn
480;cotton
2558;corn
6766;soybean
5232;soybean
402;soybean
5242;soybean
810;winter_wheat
1180;cotton
3;corn
1019;soybean
5664;corn
6044;soybean
240;soybean
6472;soybean
4022;corn
6830;soybean
286;corn
1593;corn
354;corn
3092;cotton
20;corn
2569;soybean
4223;soybean
4043;corn
1959;corn
1740;corn
561;cotton
1325;winter_wheat
4134;corn
4204;corn
3802;soybean
4466;corn
5326;winter_wheat
6295;corn
744;soybean
579;winter_wheat
1673;corn
2555;corn
3291;cotton
993;soybean
1786;corn
5255;winter_wheat
6184;corn
2650;corn
4152;corn
6596;corn
6600;corn
4679;soybean
6404;soybean
5890;soybean
3926;soybean
242;soybean
1552;corn
1370;winter_wheat
408;corn
1604;corn
2232;soybean
2026;corn
6379;soybean
6128;corn
306;soybean
1448;winter_wheat
36;cotton
5931;soybean
5549;winter_wheat
245;soybean
494;soybean
2297;corn
4994;winter_wheat
5407;winter_wheat
6177;corn
28;rice
5766;corn
1651;corn
5928;soybean
2066;soybean
5224;corn
949;winter_wheat
1293;winter_wheat
5830;soybean
5472;winter_wheat
2121;corn
3946;soybean
1782;corn
6894;soybean
4747;winter_wheat
670;winter_wheat
633;winter_wheat
5031;winter_wheat
4844;winter_wheat
4976;winter_wheat
5174;soybean
3318;cotton
997;winter_wheat
6812;soybean
6741;corn
4644;soybean
1186;cotton
519;corn
5631;corn
5220;winter_wheat
2244;corn
2452;soybean
6416;soybean
3477;cotton
5587;corn
3264;winter_wheat
2629;soybean
2913;soybean
3633;corn
2282;corn
4148;corn
4041;soybean
2736;corn
1405;winter_wheat
4661;soybean
1659;corn
5730;corn
3513;winter_wheat
103;soybean
3634;corn
5790;corn
4640;soybean
4317;corn
6346;soybean
4042;soybean
5588;corn
2202;corn
62;corn
6886;soybean
5806;soybean
5975;soybean
1044;cotton
256;corn
3497;cotton
875;winter_wheat
3722;corn
1576;corn
767;cotton
1353;cotton
3094;cotton
6451;soybean
4949;winter_wheat
3818;soybean
2544;soybean
6656;corn
1049;cotton
3544;rice
2294;corn
2241;corn
6640;corn
1464;cotton
53;cotton
4299;soybean
109;soybean
6553;corn
4349;corn
173;soybean
3781;soybean
5516;winter_wheat
6643;corn
2191;soybean
160;corn
4010;soybean
1772;corn
3376;cotton
4098;corn
3717;corn
4407;corn
894;winter_wheat
4667;soybean
2007;corn
2609;soybean
5751;corn
2257;corn
5377;soybean
2859;corn
6342;soybean
2005;corn
613;soybean
678;corn
2041;corn
6644;corn
2342;corn
6556;corn
2111;soybean
1416;cotton
853;corn
1327;winter_wheat
3226;cotton
3967;soybean
2226;corn
3444;cotton
2220;corn
5110;corn
3973;soybean
4149;corn
1677;corn
6370;soybean
5848;soybean
4831;winter_wheat
4653;soybean
1149;winter_wheat
738;cotton
5658;corn
3432;cotton
2767;corn
5147;winter_wheat
4806;winter_wheat
3581;rice
1624;corn
6921;soybean
3812;soybean
4966;winter_wheat
1262;cotton
4074;corn
2454;soybean
891;soybean
1017;soybean
5061;winter_wheat
2143;soybean
284;soybean
6477;soybean
87;soybean
1047;cotton
4406;corn
3675;corn
5768;corn
85;soybean
3911;soybean
5717;corn
5038;winter_wheat
878;winter_wheat
3989;soybean
6059;soybean
3304;cotton
5827;soybean
2566;soybean
1962;corn
6189;corn
5892;soybean
707;cotton
840;winter_wheat
162;corn
5662;corn
2697;corn
6852;soybean
6950;soybean
4311;corn
813;winter_wheat
5157;soybean
2025;corn
2367;corn
6587;corn
1741;corn
2626;soybean
1392;cotton
4197;corn
5657;corn
72;corn
1236;winter_wheat
2425;corn
1653;corn
693;winter_wheat
1099;cotton
902;winter_wheat
1545;corn
4411;corn
112;soybean
6305;soybean
426;winter_wheat
3843;soybean
3185;cotton
2571;soybean
4909;winter_wheat
3165;winter_wheat
403;soybean
5757;corn
1869;corn
4144;corn
3608;rice
603;cotton
5341;soybean
5179;soybean
5810;soybean
396;soybean
5997;soybean
6401;soybean
905;winter_wheat
5721;corn
3450;cotton
5582;corn
5257;corn
1284;winter_wheat
2669;corn
1618;corn
3334;cotton
5475;winter_wheat
608;soybean
296;corn
431;winter_wheat
2375;corn
4058;corn
4213;soybean
6666;corn
963;winter_wheat
4655;soybean
1337;winter_wheat
5935;soybean
6101;corn
272;soybean
1114;winter_wheat
3349;cotton
2405;corn
6772;soybean
6629;corn
6204;corn
2576;soybean
2660;corn
629;winter_wheat
4692;soybean
2548;corn
2840;soybean
4156;corn
168;soybean
2221;corn
6429;soybean
3976;soybean
2082;corn
2338;corn
5041;winter_wheat
2388;corn
1881;corn
671;winter_wheat
5295;corn
1399;winter_wheat
2246;corn
1895;corn
2580;soybean
3097;cotton
4060;corn
4574;soybean
2183;soybean
930;winter_wheat
5164;winter_wheat
3412;cotton
3787;soybean
2945;cotton
3520;cotton
2685;corn
6726;corn
3452;winter_wheat
1274;cotton
6123;corn
5778;corn
4899;winter_wheat
3276;cotton
13;rice
6383;soybean
4180;corn
6160;corn
4364;corn
5913;soybean
4536;corn
4021;corn
6597;soybean
5610;corn
6616;corn
692;winter_wheat
6335;soybean
2133;corn
4119;corn
5978;soybean
3050;cotton
3367;cotton
4101;corn
3140;cotton
4461;corn
5737;corn
6526;soybean
593;winter_wheat
680;cotton
3289;cotton
6033;soybean
448;soybean
412;corn
6746;corn
6423;soybean
1408;winter_wheat
382;soybean
4227;soybean
4049;corn
2709;corn
4409;corn
2652;corn
364;corn
2033;corn
373;soybean
3314;cotton
675;corn
4093;corn
2842;corn
5274;winter_wheat
3713;corn
6108;corn
1897;corn
157;corn
1828;corn
1818;corn
4550;cotton
969;winter_wheat
3551;rice
4683;soybean
2642;corn
4198;corn
6969;soybean
6072;corn
638;corn
5250;winter_wheat
5052;winter_wheat
2194;soybean
1755;corn
6673;corn
4716;soybean
516;corn
4402;corn
1301;cotton
2422;corn
6324;soybean
4755;winter_wheat
5353;corn
6955;corn
4075;soybean
3773;corn
4685;soybean
476;corn
4105;corn
1910;corn
3331;cotton
6341;soybean
3770;corn
4766;winter_wheat
2020;corn
5752;corn
1436;winter_wheat
1132;cotton
3212;cotton
5082;corn
16;rice
5153;corn
2271;soybean
6758;corn
5512;winter_wheat
355;corn
5739;corn
6039;soybean
6133;corn
4513;corn
3844;soybean
6522;soybean
6409;soybean
1978;corn
386;soybean
2824;soybean
2077;corn
5564;corn
4555;cotton
5639;corn
5455;winter_wheat
4507;corn
3411;cotton
6338;soybean
3447;cotton
1442;winter_wheat
1502;cotton
5416;winter_wheat
6235;corn
2656;corn
2662;corn
706;winter_wheat
2687;corn
1964;corn
1803;corn
3721;corn
334;soybean
5550;winter_wheat
2395;soybean
1870;corn
1889;corn
6740;corn
6732;corn
3115;cotton
3876;soybean
1137;cotton
2052;corn
3492;cotton
1591;corn
2565;corn
641;corn
2120;corn
3476;winter_wheat
6040;soybean
400;soybean
5707;corn
6055;soybean
3414;cotton
6309;soybean
6365;soybean
5003;winter_wheat
2763;corn
1486;cotton
1335;winter_wheat
2184;soybean
4267;soybean
4756;winter_wheat
3256;winter_wheat
4515;corn
957;winter_wheat
5386;winter_wheat
6304;soybean
4545;corn
743;soybean
1317;cotton
3019;soybean
3854;soybean
1908;corn
2879;soybean
3848;soybean
2466;corn
3143;cotton
172;soybean
1065;winter_wheat
3420;cotton
574;soybean
6134;corn
6208;corn
4094;corn
4886;winter_wheat
3866;soybean
1390;cotton
4598;soybean
3343;winter_wheat
380;soybean
2495;soybean
1400;winter_wheat
1140;cotton
1469;winter_wheat
3023;cotton
3820;soybean
5873;soybean
2286;corn
899;winter_wheat
2972;soybean
1397;cotton
6676;soybean
6902;soybean
2619;soybean
2042;corn
6371;soybean
3235;cotton
4348;corn
1061;cotton
4133;corn
1222;cotton
201;corn
6554;corn
4595;soybean
1298;winter_wheat
6833;soybean
6617;corn
3956;corn
6777;soybean
3238;cotton
2192;soybean
3043;cotton
1449;winter_wheat
3017;cotton
5283;winter_wheat
3090;cotton
3496;cotton
6049;soybean
762;winter_wheat
1731;corn
18;rice
711;soybean
5894;soybean
25;rice
515;winter_wheat
903;winter_wheat
759;winter_wheat
353;corn
2084;corn
1773;corn
1530;corn
1241;winter_wheat
2828;soybean
6014;soybean
1205;winter_wheat
6838;soybean
6382;soybean
5357;winter_wheat
6060;soybean
6570;soybean
359;corn
4087;corn
4219;soybean
6562;corn
1467;winter_wheat
17;rice
5051;winter_wheat
1185;cotton
3969;soybean
5170;winter_wheat
3711;corn
1204;winter_wheat
4992;winter_wheat
3720;corn
1128;winter_wheat
5233;soybean
3769;corn
164;corn
3882;soybean
3370;cotton
2667;corn
676;corn
2249;corn
5320;winter_wheat
1775;corn
4104;corn
1069;winter_wheat
4336;corn
2193;soybean
5687;corn
4412;corn
5823;soybean
568;soybean
4616;soybean
4165;corn
12;rice
1789;corn
2090;corn
808;winter_wheat
2156;soybean
3789;soybean
5519;winter_wheat
4749;winter_wheat
4813;winter_wheat
1888;corn
4108;corn
1451;winter_wheat
1554;corn
127;corn
409;corn
2896;corn
919;winter_wheat
263;corn
5599;corn
3341;cotton
563;cotton
3384;cotton
3708;corn
1163;winter_wheat
2864;soybean
2851;corn
1661;corn
1899;corn
3484;cotton
2923;cotton
6858;soybean
6037;soybean
3288;cotton
2464;soybean
1058;cotton
6506;soybean
6918;soybean
525;cotton
2745;soybean
4620;soybean
1931;corn
6308;soybean
1403;winter_wheat
564;cotton
2873;soybean
3570;rice
6394;soybean
4659;soybean
897;winter_wheat
6792;soybean
4477;corn
604;cotton
1054;cotton
1735;corn
3583;rice
3302;cotton
751;winter_wheat
3739;corn
2980;soybean
1846;corn
3610;rice
3912;soybean
3006;cotton
1296;winter_wheat
734;winter_wheat
3362;cotton
809;winter_wheat
6752;corn
1211;winter_wheat
311;soybean
186;soybean
4249;corn
265;corn
1494;cotton
5556;corn
6626;corn
1144;cotton
4469;corn
3155;cotton
666;winter_wheat
2700;corn
2259;corn
2208;corn
3016;cotton
326;corn
3141;cotton
2754;soybean
2304;corn
5802;corn
5506;winter_wheat
1845;corn
4663;soybean
6430;soybean
1268;cotton
2144;soybean
702;winter_wheat
383;soybean
6239;corn
6786;soybean
3310;cotton
3230;cotton
911;winter_wheat
5945;soybean
2129;corn
3824;soybean
2807;corn
1162;winter_wheat
1943;corn
2910;soybean
2928;cotton
3246;cotton
5183;soybean
1695;corn
2613;soybean
6861;soybean
2356;corn
5726;corn
2942;cotton
5825;soybean
2556;corn
778;winter_wheat
5555;corn
4266;corn
2950;cotton
5132;corn
5307;corn
5759;corn
5816;soybean
3568;rice
4528;corn
2324;corn
3748;corn
6927;soybean
5009;winter_wheat
4490;corn
822;corn
5169;winter_wheat
1247;winter_wheat
3877;soybean
4612;soybean
4259;soybean
5628;corn
4645;soybean
3048;soybean
2514;corn
6168;corn
2284;corn
2056;soybean
737;cotton
4428;soybean
559;corn
270;soybean
3067;cotton
3061;cotton
4170;corn
5358;winter_wheat
6270;corn
867;winter_wheat
1210;winter_wheat
1745;corn
3949;soybean
3328;cotton
4735;winter_wheat
1509;winter_wheat
2487;soybean
5696;corn
5700;corn
1643;corn
6097;corn
239;soybean
187;soybean
4426;corn
3248;cotton
2494;soybean
6202;corn
3329;cotton
3489;cotton
1402;winter_wheat
6775;soybean
2870;soybean
667;winter_wheat
6524;soybean
4343;soybean
2085;corn
2622;soybean
3027;cotton
4216;soybean
328;corn
1147;cotton
3255;cotton
4712;soybean
14;rice
5223;soybean
1561;corn
1048;cotton
4699;soybean
2692;corn
6029;soybean
5453;winter_wheat
1229;cotton
3517;cotton
6612;corn
943;soybean
1843;corn
979;corn
4443;corn
769;cotton
1806;corn
3170;cotton
6620;corn
6783;soybean
437;winter_wheat
1085;winter_wheat
6906;soybean
6479;soybean
4113;corn
1704;corn
4570;soybean
4936;winter_wheat
2027;corn
258;corn
6787;soybean
1612;corn
5498;winter_wheat
3871;soybean
314;soybean
4195;corn
1675;corn
4944;winter_wheat
2530;soybean
3464;cotton
5123;soybean
4446;corn
295;corn
3438;cotton
80;corn
5380;winter_wheat
4151;corn
4819;winter_wheat
56;corn
4705;soybean
4045;soybean
2598;corn
690;winter_wheat
1822;corn
428;winter_wheat
3705;corn
2012;corn
3325;cotton
4965;winter_wheat
6816;soybean
3780;soybean
5789;corn
6178;corn
1228;cotton
1361;winter_wheat
1539;corn
2868;soybean
4129;corn
1075;winter_wheat
1871;corn
429;winter_wheat
3146;cotton
5689;corn
2603;corn
5245;corn
2201;corn
4091;corn
271;soybean
6508;soybean
5415;winter_wheat
83;soybean
3171;winter_wheat
3752;corn
254;soybean
3221;cotton
1194;winter_wheat
1076;winter_wheat
2423;corn
5027;winter_wheat
3975;soybean
4762;winter_wheat
4251;soybean
1787;corn
4810;winter_wheat
6807;soybean
3716;corn
3535;cotton
6041;soybean
6381;soybean
1796;corn
4013;corn
4410;corn
662;winter_wheat
435;winter_wheat
269;soybean
3701;corn
4618;soybean
1306;cotton
4155;corn
135;corn
5088;winter_wheat
4425;corn
368;soybean
5159;soybean
3613;rice
1734;corn
1968;corn
6111;corn
3590;rice
1380;winter_wheat
3039;soybean
4958;winter_wheat
888;soybean
1246;winter_wheat
6934;soybean
4591;soybean
4578;soybean
4347;corn
4184;corn
67;soybean
4963;winter_wheat
1558;corn
6702;corn
3564;rice
2866;soybean
4365;corn
945;soybean
5083;winter_wheat
2329;corn
699;winter_wheat
1091;cotton
4590;soybean
1694;corn
1998;corn
1925;corn
831;winter_wheat
4324;corn
4154;corn
1670;corn
4805;winter_wheat
6619;corn
4668;soybean
1902;corn
3743;corn
4323;corn
6319;soybean
4880;winter_wheat
2726;corn
1465;cotton
6901;soybean
6648;corn
1261;cotton
4847;winter_wheat
1754;corn
6245;corn
5077;corn
4128;corn
2966;cotton
159;corn
6866;soybean
2596;corn
4657;soybean
3055;cotton
2789;soybean
5780;corn
3766;corn
2316;corn
4208;corn
1283;winter_wheat
5145;winter_wheat
504;winter_wheat
4666;soybean
557;corn
4710;soybean
1776;corn
4258;soybean
5167;corn
3808;soybean
126;corn
5436;winter_wheat
1077;winter_wheat
1100;cotton
1277;winter_wheat
6444;soybean
1124;winter_wheat
297;corn
6280;corn
6173;corn
5591;corn
4577;soybean
3921;soybean
384;soybean
70;soybean
2773;corn
4162;corn
6025;soybean
2058;soybean
1255;winter_wheat
3236;cotton
4210;corn
1382;winter_wheat
3941;soybean
874;winter_wheat
4014;soybean
3060;cotton
1851;corn
4524;corn
3646;corn
2357;corn
3203;cotton
4487;corn
1037;winter_wheat
745;soybean
6795;soybean
885;corn
713;soybean
6693;corn
2570;soybean
4818;winter_wheat
5130;soybean
2146;soybean
6285;corn
6759;corn
2584;soybean
6462;soybean
3933;soybean
346;soybean
1923;corn
6345;soybean
5847;soybean
2535;soybean
1909;corn
6608;corn
2816;corn
660;winter_wheat
6765;soybean
2434;corn
6142;corn
5482;winter_wheat
128;corn
3627;corn
3690;corn
5634;corn
5883;soybean
3463;cotton
5216;soybean
3846;soybean
771;winter_wheat
6930;soybean
4974;winter_wheat
3211;cotton
6019;soybean
5536;winter_wheat
6880;soybean
6022;soybean
6851;soybean
4114;corn
3076;cotton
5718;corn
2587;soybean
3393;cotton
3635;corn
5791;corn
4751;winter_wheat
5840;soybean
5798;corn
2992;soybean
2503;soybean
6555;corn
3807;soybean
6558;corn
6012;soybean
1679;corn
4707;soybean
916;winter_wheat
1537;corn
2849;corn
9;rice
4725;soybean
3042;soybean
2834;soybean
3691;corn
807;winter_wheat
6576;corn
647;soybean
2046;corn
1993;corn
4052;corn
4255;soybean
26;rice
2591;corn
4232;soybean
6974;soybean
3465;cotton
1080;winter_wheat
391;corn
6392;soybean
117;soybean
2977;cotton
3388;cotton
2730;corn
1717;corn
1700;corn
3621;corn
3111;cotton
2394;soybean
2235;corn
1299;winter_wheat
6868;soybean
6176;corn
5395;winter_wheat
1742;corn
2706;corn
1656;corn
4030;soybean
1404;winter_wheat
5375;winter_wheat
4395;corn
3588;rice
4947;winter_wheat
3718;corn
4423;corn
5160;winter_wheat
5995;soybean
2187;soybean
982;corn
6776;soybean
4868;winter_wheat
2607;soybean
600;corn
5775;corn
4973;winter_wheat
5567;corn
2631;soybean
4123;corn
5547;winter_wheat
4261;soybean
467;winter_wheat
5677;corn
6593;corn
1125;winter_wheat
2347;soybean
621;winter_wheat
6820;soybean
1156;winter_wheat
2365;corn
3152;cotton
2493;soybean
1215;cotton
4765;winter_wheat
4713;soybean
6520;soybean
3395;cotton
3118;cotton
4260;corn
789;corn
4088;soybean
3198;cotton
3928;soybean
4619;soybean
4201;corn
4950;winter_wheat
2104;soybean
2408;corn
5458;winter_wheat
285;soybean
6002;soybean
6679;corn
2055;soybean
1057;cotton
5098;corn
3026;cotton
1637;corn
5738;corn
3254;cotton
227;corn
5378;winter_wheat
3130;cotton
3692;corn
6678;soybean
630;winter_wheat
5502;winter_wheat
3470;cotton
2140;soybean
575;soybean
3674;corn
3572;rice
3971;soybean
6547;soybean
6835;soybean
2415;corn
4072;corn
5011;winter_wheat
1068;winter_wheat
6917;soybean
6845;soybean
1476;winter_wheat
5246;soybean
2190;soybean
3336;winter_wheat
4229;soybean
71;soybean
3490;cotton
2446;soybean
6271;corn
2728;corn
749;winter_wheat
3803;soybean
5403;winter_wheat
2779;soybean
1160;winter_wheat
4340;corn
5874;soybean
2947;cotton
5655;corn
1429;cotton
5793;corn
3180;cotton
6987;soybean
3539;cotton
1496;cotton
2651;corn
488;soybean
5294;winter_wheat
6534;soybean
1662;corn
2176;corn
1514;winter_wheat
5140;winter_wheat
2229;soybean
5593;corn
6131;corn
4910;winter_wheat
6094;corn
539;winter_wheat
6425;soybean
4131;corn
2392;soybean
5501;winter_wheat
5651;corn
3437;cotton
2437;corn
5015;winter_wheat
5548;winter_wheat
5711;corn
3964;soybean
2384;corn
4360;corn
5243;soybean
4954;winter_wheat
1855;corn
4625;soybean
5014;winter_wheat
5837;soybean
5228;soybean
835;winter_wheat
1723;corn
4302;soybean
4029;corn
1649;corn
5719;corn
4588;soybean
837;winter_wheat
5871;soybean
447;soybean
826;soybean
1364;winter_wheat
1122;winter_wheat
5312;winter_wheat
6119;corn
6900;soybean
5270;corn
4582;soybean
1913;corn
1526;corn
4863;winter_wheat
2720;soybean
560;corn
444;winter_wheat
6227;corn
3647;rice
3560;rice
2157;corn
2155;soybean
1253;winter_wheat
904;winter_wheat
5393;winter_wheat
1541;corn
5097;winter_wheat
2149;soybean
850;winter_wheat
4985;winter_wheat
2825;soybean
1573;corn
4722;soybean
1559;corn
3059;cotton
931;winter_wheat
5904;soybean
4594;soybean
1572;corn
4006;soybean
4874;winter_wheat
4687;soybean
2861;soybean
2161;corn
1287;winter_wheat
5893;soybean
2594;corn
4920;winter_wheat
2507;corn
5102;winter_wheat
3440;cotton
4355;corn
3106;cotton
1705;corn
3398;cotton
2118;corn
5450;winter_wheat
5292;winter_wheat
4207;corn
1447;winter_wheat
5866;soybean
3462;cotton
5122;winter_wheat
6089;corn
2577;soybean
175;soybean
6654;corn
2449;soybean
6564;corn
3657;corn
5833;soybean
4789;winter_wheat
786;winter_wheat
2520;corn
2704;corn
2499;soybean
5032;winter_wheat
6936;soybean
1152;winter_wheat
5108;corn
3081;cotton
3863;soybean
549;winter_wheat
6757;corn
2312;soybean
4817;winter_wheat
1330;winter_wheat
906;winter_wheat
5971;soybean
156;soybean
4077;corn
5542;winter_wheat
3723;corn
2892;corn
3013;cotton
6720;corn
1136;cotton
4509;corn
1424;cotton
2614;soybean
2921;soybean
4372;corn
555;winter_wheat
1827;corn
1917;corn
6826;soybean
6460;soybean
5499;winter_wheat
4189;corn
3612;rice
4368;corn
1971;corn
5101;soybean
5460;winter_wheat
3209;cotton
847;winter_wheat
347;soybean
1209;winter_wheat
2016;corn
1884;corn
994;soybean
88;soybean
2124;corn
5608;corn
5050;winter_wheat
4264;soybean
377;soybean
2444;soybean
5178;corn
546;winter_wheat
5708;corn
2252;corn
1951;corn
5988;soybean
2470;corn
4557;cotton
5534;winter_wheat
530;soybean
52;cotton
1780;corn
572;soybean
2987;cotton
2537;soybean
4048;corn
2764;corn
1240;winter_wheat
3294;cotton
3078;cotton
6528;soybean
3037;cotton
2119;corn
2109;soybean
1142;cotton
1059;cotton
1676;corn
4126;corn
4748;winter_wheat
5969;soybean
5419;winter_wheat
2542;soybean
2829;soybean
1264;cotton
6665;corn
978;corn
5553;winter_wheat
1608;corn
1946;corn
987;soybean
4788;winter_wheat
2983;soybean
2926;cotton
2424;corn
788;corn
5740;corn
5144;soybean
1190;winter_wheat
3886;soybean
1701;corn
1564;corn
3227;cotton
914;soybean
102;soybean
1189;cotton
2847;corn
6166;corn
2278;corn
495;soybean
665;winter_wheat
5630;corn
5139;winter_wheat
2758;corn
1896;corn
1930;corn
1854;corn
3566;rice
5958;soybean
6963;soybean
1801;corn
5749;corn
6079;corn
6736;corn
2811;corn
3128;cotton
1778;corn
3066;cotton
527;soybean
4051;corn
4191;corn
5546;winter_wheat
4719;soybean
632;winter_wheat
4626;soybean
1461;cotton
3811;soybean
1586;corn
6683;corn
5066;winter_wheat
2062;soybean
255;corn
742;soybean
243;soybean
445;winter_wheat
4843;winter_wheat
5057;winter_wheat
3688;corn
3840;soybean
4454;corn
5054;winter_wheat
5302;winter_wheat
415;soybean
5414;winter_wheat
6949;soybean
5385;winter_wheat
481;cotton
2106;soybean
3829;soybean
5948;soybean
6840;soybean
6217;corn
2946;cotton
4827;winter_wheat
6919;soybean
4592;soybean
4173;corn
3357;winter_wheat
155;soybean
3021;soybean
947;winter_wheat
2263;corn
5563;corn
5734;corn
3506;cotton
5544;winter_wheat
416;soybean
5437;winter_wheat
6957;soybean
6221;corn
3159;cotton
2255;corn
1996;corn
1503;cotton
1669;corn
2523;corn
3495;cotton
247;soybean
1066;winter_wheat
551;winter_wheat
4217;soybean
5146;soybean
533;soybean
2426;corn
6837;soybean
5265;soybean
5956;soybean
3908;soybean
5466;soybean
5686;corn
834;winter_wheat
1692;corn
1527;corn
6761;corn
3323;cotton
6588;corn
5058;winter_wheat
2372;corn
2693;corn
781;winter_wheat
4587;soybean
6185;corn
5264;winter_wheat
4941;winter_wheat
122;soybean
3232;cotton
1688;corn
2525;soybean
6863;corn
2551;corn
2846;corn
5218;corn
3920;soybean
5796;corn
5323;winter_wheat
3051;cotton
2633;soybean
681;cotton
5804;corn
1807;corn
6687;corn
4665;soybean
1206;winter_wheat
805;winter_wheat
5297;winter_wheat
4772;winter_wheat
4548;cotton
1770;corn
4199;corn
4448;corn
4082;corn
3791;soybean
4959;winter_wheat
2003;corn
399;soybean
6849;soybean
5845;soybean
3614;rice
1308;cotton
6195;corn
2620;soybean
4137;corn
619;winter_wheat
5854;soybean
1020;soybean
106;soybean
3075;cotton
2315;corn
6327;soybean
2721;soybean
6223;corn
892;soybean
185;soybean
1175;cotton
6541;soybean
6172;corn
3605;rice
2934;cotton
6255;corn
2579;soybean
6140;corn
2397;corn
1648;corn
5654;corn
3145;cotton
6646;corn
1607;corn
3405;cotton
6018;soybean
1201;winter_wheat
2303;corn
1907;corn
3168;cotton
2771;corn
1349;cotton
6081;corn
3327;cotton
6226;corn
3988;soybean
2608;soybean
5933;soybean
6505;soybean
2750;soybean
4376;corn
3512;winter_wheat
1342;cotton
3927;soybean
1238;winter_wheat
1891;corn
4458;corn
1256;winter_wheat
3541;rice
4085;corn
986;soybean
3542;rice
971;winter_wheat
6699;corn
4596;soybean
5540;winter_wheat
5842;soybean
3898;soybean
1512;winter_wheat
5942;soybean
418;soybean
6395;soybean
2632;soybean
3850;soybean
5834;soybean
2276;corn
3904;soybean
1445;winter_wheat
6244;corn
3746;corn
479;corn
2322;corn
5198;winter_wheat
3909;soybean
4315;corn
3868;soybean
5695;corn
6630;corn
4265;soybean
2453;soybean
3558;rice
6066;corn
1182;cotton
1086;winter_wheat
4662;soybean
283;soybean
5876;soybean
3855;soybean
1444;winter_wheat
1411;cotton
3387;cotton
5275;soybean
4401;corn
980;corn
2894;corn
5390;corn
6960;soybean
2549;corn
3485;cotton
4031;soybean
942;soybean
6412;soybean
1698;corn
3606;rice
4567;soybean
140;soybean
3693;corn
6513;soybean
2358;corn
1523;winter_wheat
2649;corn
1369;winter_wheat
4778;winter_wheat
3261;cotton
830;soybean
3945;soybean
5020;winter_wheat
6288;corn
3817;soybean
4120;corn
4726;soybean
1749;corn
1596;corn
5258;corn
889;soybean
1708;corn
3832;soybean
1252;winter_wheat
6577;corn
2009;corn
817;winter_wheat
1115;winter_wheat
917;winter_wheat
5943;soybean
5374;corn
796;soybean
6887;corn
6494;soybean
6579;corn
3810;soybean
4945;winter_wheat
4179;corn
3250;winter_wheat
6124;corn
570;soybean
473;winter_wheat
6013;soybean
4146;corn
2216;corn
375;soybean
2901;corn
1158;winter_wheat
6925;soybean
1096;cotton
5025;winter_wheat
6117;corn
