id;Crop
3932;soybean
4715;soybean
1100;cotton
4459;corn
1255;winter_wheat
6210;corn
5947;soybean
148;soybean
1648;corn
1175;cotton
3846;soybean
932;winter_wheat
4493;corn
1396;cotton
3358;cotton
5547;winter_wheat
5661;corn
2872;soybean
687;soybean
662;winter_wheat
1506;winter_wheat
5756;corn
709;cotton
5295;corn
4717;soybean
369;soybean
4919;winter_wheat
2976;winter_wheat
5186;corn
6527;soybean
4330;corn
4915;winter_wheat
3128;cotton
5737;corn
6059;soybean
1474;winter_wheat
4591;soybean
911;winter_wheat
3180;cotton
1092;cotton
1583;corn
2242;corn
5518;winter_wheat
2964;soybean
114;soybean
4188;corn
2927;cotton
6806;soybean
6150;corn
6375;soybean
6014;soybean
605;cotton
2914;soybean
1535;corn
6461;soybean
962;winter_wheat
2186;soybean
1926;corn
6904;soybean
1428;cotton
2538;soybean
4395;corn
107;soybean
5413;winter_wheat
6327;soybean
710;cotton
5136;winter_wheat
3725;corn
1306;cotton
4779;winter_wheat
3082;cotton
4516;corn
2613;soybean
5435;winter_wheat
4202;corn
5751;corn
545;winter_wheat
5948;soybean
267;soybean
2897;corn
485;soybean
6508;soybean
6547;soybean
6880;soybean
3002;cotton
5124;corn
2718;soybean
4983;winter_wheat
5266;winter_wheat
6849;soybean
2060;soybean
4199;corn
1037;winter_wheat
1537;corn
2920;soybean
92;soybean
522;cotton
1806;corn
6075;corn
263;corn
4277;corn
3735;corn
5033;winter_wheat
6427;soybean
2929;cotton
2951;cotton
4449;corn
5541;winter_wheat
548;winter_wheat
5053;winter_wheat
3252;winter_wheat
3420;cotton
2484;soybean
4155;corn
3442;cotton
4039;soybean
4249;corn
1029;winter_wheat
4678;soybean
6602;corn
3259;cotton
5887;soybean
3816;soybean
2275;corn
345;soybean
6167;corn
6457;soybean
4586;soybean
190;corn
960;winter_wheat
4366;corn
868;winter_wheat
3164;cotton
414;corn
6177;corn
5117;winter_wheat
6129;corn
5597;corn
5102;winter_wheat
2118;corn
6112;corn
1948;corn
786;winter_wheat
3244;cotton
2771;corn
3438;cotton
4587;soybean
5805;corn
4299;soybean
2507;corn
2274;corn
3840;soybean
3139;cotton
3156;cotton
6781;soybean
377;soybean
5177;winter_wheat
1804;corn
5012;winter_wheat
5025;winter_wheat
3722;corn
6731;corn
2754;soybean
4029;corn
1614;corn
4710;soybean
1232;cotton
4955;winter_wheat
1368;winter_wheat
1649;corn
1404;winter_wheat
5907;soybean
1724;corn
5977;soybean
1695;corn
2258;corn
2845;corn
5343;winter_wheat
3425;cotton
2651;corn
3158;cotton
4749;winter_wheat
87;soybean
2354;soybean
1137;cotton
6418;soybean
6827;soybean
4980;winter_wheat
6839;soybean
2902;soybean
5718;corn
2734;corn
3925;soybean
3708;corn
2330;corn
3285;cotton
6043;soybean
6300;soybean
2679;soybean
1354;cotton
6013;soybean
5409;winter_wheat
5655;corn
6102;corn
4332;corn
4742;winter_wheat
877;winter_wheat
1181;cotton
2766;corn
4337;corn
4755;winter_wheat
2367;corn
2078;corn
2597;corn
2172;corn
6712;corn
3665;corn
3812;soybean
621;winter_wheat
2500;soybean
2467;corn
5557;corn
2540;soybean
3258;cotton
6894;soybean
5362;winter_wheat
434;winter_wheat
2261;corn
4619;soybean
4310;corn
3110;cotton
6168;corn
5982;soybean
5978;soybean
3320;cotton
5726;corn
5439;winter_wheat
5806;soybean
1847;corn
6583;corn
239;soybean
3228;cotton
5891;soybean
3184;cotton
4748;winter_wheat
708;cotton
993;soybean
3373;cotton
6199;corn
5046;winter_wheat
6881;soybean
794;soybean
3387;cotton
5681;corn
2155;soybean
2142;soybean
750;winter_wheat
2901;corn
5223;soybean
5081;soybean
296;corn
23;rice
4267;soybean
3684;corn
3174;cotton
2324;corn
1107;cotton
5396;winter_wheat
1443;winter_wheat
4697;soybean
1065;winter_wheat
3100;cotton
6139;corn
5614;corn
4163;corn
6308;soybean
4031;soybean
3617;corn
5710;corn
5376;winter_wheat
3090;cotton
6545;soybean
3291;cotton
3169;cotton
833;winter_wheat
1344;cotton
5492;winter_wheat
747;soybean
6766;soybean
4870;winter_wheat
1193;winter_wheat
4851;winter_wheat
6596;corn
663;winter_wheat
2830;soybean
2397;corn
6270;corn
1445;winter_wheat
2426;corn
1041;winter_wheat
3451;cotton
5352;winter_wheat
4854;winter_wheat
4687;soybean
288;corn
576;winter_wheat
4668;soybean
4843;winter_wheat
797;soybean
22;rice
1442;winter_wheat
701;winter_wheat
1846;corn
3500;cotton
5864;soybean
2593;corn
1731;corn
3664;corn
1146;cotton
6969;soybean
761;winter_wheat
5813;soybean
3317;cotton
921;winter_wheat
587;winter_wheat
2946;cotton
6237;corn
116;soybean
2773;corn
5080;corn
5139;winter_wheat
2601;corn
1395;cotton
3361;winter_wheat
2472;corn
3146;cotton
6506;soybean
3278;cotton
4279;corn
1957;corn
678;corn
2706;corn
3756;corn
2378;corn
5990;soybean
5747;corn
1623;corn
2398;corn
4333;corn
5665;corn
4376;corn
1409;winter_wheat
5985;soybean
1184;cotton
295;corn
1211;winter_wheat
5536;winter_wheat
3593;rice
4232;soybean
5770;corn
6433;soybean
3806;soybean
6032;soybean
4762;winter_wheat
4539;corn
719;winter_wheat
1529;corn
4532;corn
1196;winter_wheat
2309;soybean
4928;winter_wheat
224;corn
6793;soybean
998;winter_wheat
5481;winter_wheat
2662;corn
1582;corn
3951;soybean
2760;corn
2418;corn
2226;corn
391;corn
5403;winter_wheat
154;soybean
6388;soybean
5991;soybean
5004;winter_wheat
155;soybean
452;soybean
674;winter_wheat
6342;soybean
1963;corn
6252;corn
6497;soybean
5499;winter_wheat
6604;soybean
2469;corn
4985;winter_wheat
4034;soybean
3318;cotton
5393;winter_wheat
4127;corn
4078;corn
1560;corn
1260;cotton
198;corn
4041;soybean
5574;corn
1936;corn
1291;winter_wheat
627;winter_wheat
6584;corn
2115;soybean
3072;cotton
1233;cotton
4506;corn
1168;winter_wheat
6173;corn
3809;soybean
2742;soybean
5664;corn
2844;corn
1049;cotton
5294;winter_wheat
5028;winter_wheat
2675;soybean
3964;soybean
2;corn
6560;corn
4356;corn
1869;corn
4223;soybean
3294;cotton
6232;corn
4645;soybean
1571;corn
5225;winter_wheat
3791;soybean
5479;winter_wheat
4274;corn
3810;soybean
410;corn
6986;soybean
5766;corn
5836;soybean
1315;cotton
6489;soybean
4802;winter_wheat
3520;cotton
588;winter_wheat
1086;winter_wheat
3457;cotton
1271;cotton
3606;rice
6145;corn
3326;cotton
46;cotton
1420;cotton
3264;winter_wheat
5840;soybean
2315;corn
2139;soybean
1147;cotton
641;corn
2073;soybean
4170;corn
2944;cotton
4813;winter_wheat
5856;soybean
6235;corn
1327;winter_wheat
3279;winter_wheat
4880;winter_wheat
2684;corn
3959;corn
1451;winter_wheat
3863;soybean
4649;soybean
1692;corn
4088;soybean
6938;soybean
3005;cotton
3529;winter_wheat
3481;cotton
5026;winter_wheat
4994;winter_wheat
3226;cotton
271;soybean
4528;corn
4394;corn
1975;corn
2909;soybean
2174;corn
715;soybean
2348;soybean
6071;corn
4622;soybean
5961;soybean
43;cotton
293;corn
5782;corn
4456;corn
1455;winter_wheat
4643;soybean
1858;corn
4580;soybean
406;soybean
326;corn
58;corn
1767;corn
5283;winter_wheat
453;soybean
6879;soybean
5593;corn
4607;soybean
3766;corn
681;cotton
2775;corn
181;soybean
2151;soybean
6811;soybean
3347;cotton
801;winter_wheat
4660;soybean
3103;cotton
1522;winter_wheat
736;cotton
3407;cotton
547;winter_wheat
4671;soybean
1533;corn
2159;corn
4160;corn
2102;soybean
5996;soybean
6417;soybean
5936;soybean
4974;winter_wheat
2680;corn
2234;soybean
647;soybean
3465;cotton
4835;winter_wheat
5634;corn
946;winter_wheat
2670;corn
5290;soybean
5040;winter_wheat
4740;winter_wheat
2616;soybean
5896;soybean
3026;cotton
5313;winter_wheat
5306;winter_wheat
1489;cotton
2892;corn
4808;winter_wheat
1514;winter_wheat
4140;corn
6509;soybean
4369;corn
5848;soybean
6595;corn
4238;soybean
4094;corn
1073;winter_wheat
6715;corn
6678;soybean
4226;soybean
5599;corn
5514;winter_wheat
6208;corn
4482;corn
2236;corn
6317;soybean
5867;soybean
2767;corn
2045;corn
200;corn
4514;corn
1602;corn
2004;corn
6193;corn
1078;winter_wheat
1212;winter_wheat
6675;corn
4923;winter_wheat
6248;corn
5210;soybean
5284;winter_wheat
2016;corn
1540;corn
6594;corn
6431;soybean
4364;corn
186;soybean
3256;winter_wheat
5519;winter_wheat
2191;soybean
3017;cotton
1042;winter_wheat
2015;corn
4372;corn
2687;corn
3560;rice
3772;corn
1036;winter_wheat
3770;corn
4315;corn
4899;winter_wheat
4438;corn
4732;soybean
3986;soybean
2402;corn
335;soybean
4087;corn
195;corn
3900;soybean
1017;soybean
1365;winter_wheat
6477;soybean
232;corn
3815;soybean
1153;winter_wheat
823;corn
695;winter_wheat
5458;winter_wheat
4904;winter_wheat
3984;soybean
2697;corn
5627;corn
1013;winter_wheat
1208;winter_wheat
6966;soybean
1852;corn
5516;winter_wheat
20;corn
6648;corn
5735;corn
1220;cotton
3334;cotton
3696;corn
5632;corn
4533;corn
839;winter_wheat
3041;cotton
6807;soybean
1517;winter_wheat
1385;winter_wheat
5255;winter_wheat
1397;cotton
6743;corn
6002;soybean
6649;corn
2028;corn
4943;winter_wheat
336;soybean
74;corn
6845;soybean
5509;winter_wheat
3899;soybean
1252;winter_wheat
2487;soybean
118;soybean
905;winter_wheat
2120;corn
3227;cotton
4675;soybean
146;soybean
5462;winter_wheat
6195;corn
1020;soybean
2843;corn
3085;cotton
1661;corn
4365;corn
3833;soybean
1360;winter_wheat
1765;corn
5119;winter_wheat
2322;corn
6690;corn
5834;soybean
3216;cotton
6902;soybean
6265;corn
2394;soybean
3197;cotton
3543;rice
6156;corn
3393;cotton
520;corn
4492;corn
1709;corn
4670;soybean
573;soybean
4242;soybean
697;winter_wheat
6866;soybean
3547;rice
6920;soybean
1285;winter_wheat
5242;soybean
626;winter_wheat
2858;corn
3707;corn
6611;soybean
6269;corn
2046;corn
1626;corn
1411;cotton
3592;rice
3018;winter_wheat
3374;cotton
3436;cotton
1705;corn
630;winter_wheat
4788;winter_wheat
5687;corn
772;winter_wheat
210;soybean
1466;cotton
1091;cotton
1279;winter_wheat
1104;cotton
6909;corn
6103;corn
1124;winter_wheat
1857;corn
5965;soybean
2296;corn
5824;soybean
5592;corn
2973;cotton
6143;corn
5344;soybean
6869;soybean
6653;corn
992;soybean
3375;cotton
967;winter_wheat
6891;soybean
1791;corn
5032;winter_wheat
1475;winter_wheat
6699;corn
644;cotton
2366;corn
1665;corn
4714;soybean
1699;corn
497;soybean
769;cotton
6522;soybean
5847;soybean
2021;corn
3402;cotton
3570;rice
1640;corn
3943;soybean
4491;corn
49;cotton
4443;corn
1497;cotton
6657;corn
3689;corn
5459;winter_wheat
6586;corn
5959;soybean
1674;corn
1617;corn
4940;winter_wheat
2784;soybean
3064;cotton
3245;cotton
2490;soybean
5849;soybean
5706;corn
2922;soybean
5641;corn
1224;cotton
5527;winter_wheat
5457;winter_wheat
1833;corn
3211;cotton
180;soybean
3327;cotton
4276;soybean
1657;corn
2385;corn
4718;soybean
25;rice
515;winter_wheat
275;soybean
75;corn
5386;winter_wheat
2531;soybean
4414;corn
1828;corn
2764;corn
6694;corn
1943;corn
3133;cotton
2035;corn
940;soybean
6260;corn
5145;winter_wheat
5984;soybean
3741;corn
6703;corn
1161;winter_wheat
5736;corn
1275;winter_wheat
577;winter_wheat
1178;cotton
979;corn
4227;soybean
6216;corn
4159;corn
6070;corn
1110;cotton
4248;soybean
3367;cotton
3150;cotton
6356;soybean
2447;soybean
5375;winter_wheat
788;corn
6691;corn
3147;cotton
643;cotton
2757;soybean
3011;corn
4708;soybean
4799;winter_wheat
889;soybean
6480;soybean
3814;soybean
5498;winter_wheat
3557;rice
6538;soybean
279;soybean
2974;cotton
4158;corn
4052;corn
590;winter_wheat
4135;corn
4895;winter_wheat
5594;corn
1934;corn
2245;corn
1704;corn
2475;corn
6676;soybean
424;soybean
2634;soybean
5846;soybean
4075;soybean
1999;corn
4037;corn
2208;corn
5350;winter_wheat
3471;cotton
4874;winter_wheat
3013;cotton
3192;cotton
5791;corn
4576;soybean
1098;cotton
914;soybean
4133;corn
6221;corn
2788;soybean
2112;soybean
3717;corn
748;soybean
6834;soybean
5741;corn
4464;corn
4565;cotton
2307;soybean
4992;winter_wheat
5920;soybean
4564;cotton
616;soybean
5249;soybean
1853;corn
1392;cotton
6293;corn
594;corn
2955;cotton
3820;soybean
2493;soybean
3283;cotton
949;winter_wheat
6288;corn
2906;soybean
6802;soybean
6805;soybean
2557;corn
2778;soybean
553;winter_wheat
6469;soybean
6042;soybean
3613;rice
5477;winter_wheat
347;soybean
4713;soybean
5039;winter_wheat
85;soybean
5866;soybean
4883;winter_wheat
1813;corn
6100;corn
3434;cotton
4756;winter_wheat
5591;corn
6600;corn
5551;winter_wheat
4765;winter_wheat
5960;soybean
6922;soybean
3397;cotton
6934;soybean
1572;corn
1462;cotton
6925;soybean
6609;corn
4253;soybean
4548;cotton
6932;soybean
5236;winter_wheat
382;soybean
5928;soybean
3605;rice
1779;corn
4912;winter_wheat
4477;corn
1789;corn
1426;cotton
5460;winter_wheat
3124;cotton
3066;cotton
6058;soybean
1095;cotton
1656;corn
6688;corn
6634;corn
5885;soybean
3887;soybean
2900;corn
1752;corn
6397;soybean
5690;corn
1051;cotton
6367;soybean
3523;cotton
2707;corn
4773;winter_wheat
5113;corn
1786;corn
917;winter_wheat
328;corn
2476;corn
4441;corn
3039;soybean
1234;cotton
725;winter_wheat
2889;corn
465;winter_wheat
6114;corn
471;winter_wheat
2353;soybean
5047;winter_wheat
1907;corn
2105;soybean
5818;soybean
4866;winter_wheat
6499;soybean
5421;winter_wheat
324;corn
5115;corn
3597;rice
3106;cotton
4794;winter_wheat
5101;soybean
5159;soybean
445;winter_wheat
773;winter_wheat
6386;soybean
1138;cotton
1341;cotton
2040;corn
6204;corn
1588;corn
401;soybean
3879;soybean
5860;soybean
3316;cotton
206;soybean
3166;cotton
1358;cotton
2356;corn
6435;soybean
5979;soybean
3051;cotton
2803;corn
2623;soybean
1627;corn
6818;soybean
5378;winter_wheat
6212;corn
6245;corn
205;soybean
5612;corn
3357;winter_wheat
6278;corn
6276;corn
5135;winter_wheat
2699;corn
2124;corn
838;winter_wheat
4837;winter_wheat
5153;corn
4972;winter_wheat
236;soybean
3306;cotton
6055;soybean
412;corn
5496;winter_wheat
1783;corn
5535;winter_wheat
1908;corn
5373;winter_wheat
5302;winter_wheat
1730;corn
5146;soybean
2460;soybean
4428;soybean
5750;corn
6930;soybean
3205;cotton
1696;corn
4313;corn
102;soybean
1297;winter_wheat
4801;winter_wheat
2957;cotton
6348;soybean
1236;winter_wheat
5717;corn
1446;winter_wheat
6234;corn
4105;corn
6829;soybean
1721;corn
2075;corn
6077;corn
4513;corn
6301;soybean
1119;winter_wheat
1849;corn
6350;soybean
4679;soybean
6062;soybean
4540;corn
1708;corn
460;winter_wheat
5732;corn
1053;cotton
4751;winter_wheat
807;winter_wheat
4413;corn
4828;winter_wheat
4122;corn
2127;corn
1118;winter_wheat
928;winter_wheat
1693;corn
3293;winter_wheat
6322;soybean
4113;corn
429;winter_wheat
6090;corn
1294;winter_wheat
2470;corn
5673;corn
4380;corn
1690;corn
3996;soybean
6495;soybean
4228;soybean
679;corn
971;winter_wheat
1355;cotton
5241;corn
6169;corn
1400;winter_wheat
4825;winter_wheat
1383;winter_wheat
4518;corn
1496;cotton
6472;soybean
4852;winter_wheat
2455;soybean
6015;soybean
1826;corn
5082;corn
1758;corn
6687;corn
3251;winter_wheat
6797;soybean
3608;rice
1219;cotton
6202;corn
4121;corn
4175;corn
3364;cotton
6792;soybean
416;soybean
2853;corn
3685;corn
4028;soybean
5682;corn
1893;corn
6155;corn
2365;corn
1973;corn
3875;soybean
6432;soybean
2622;soybean
2092;corn
6422;soybean
3794;soybean
5676;corn
350;soybean
4026;corn
3807;soybean
2686;corn
1616;corn
1548;corn
6546;soybean
6345;soybean
6631;corn
6351;soybean
3718;corn
2205;corn
3272;cotton
4475;corn
3832;soybean
3760;corn
6571;corn
728;winter_wheat
4767;winter_wheat
6953;soybean
593;winter_wheat
5060;winter_wheat
2184;soybean
4473;corn
2202;corn
5958;soybean
4208;corn
502;winter_wheat
6822;soybean
4796;winter_wheat
6623;corn
5552;winter_wheat
4766;winter_wheat
5921;soybean
2018;corn
2341;corn
896;winter_wheat
4490;corn
2243;corn
6530;soybean
388;corn
4051;corn
3528;winter_wheat
281;soybean
4072;corn
5021;winter_wheat
5610;corn
753;winter_wheat
5114;corn
6525;soybean
4392;corn
984;soybean
6814;soybean
2044;corn
2874;soybean
4353;corn
139;soybean
978;corn
1670;corn
6051;soybean
4090;corn
1353;cotton
6359;soybean
5863;soybean
165;corn
3194;cotton
6876;corn
2701;corn
5205;soybean
6758;corn
5293;winter_wheat
5781;corn
3138;cotton
4409;corn
5783;corn
1754;corn
286;corn
4782;winter_wheat
1122;winter_wheat
2449;soybean
3783;soybean
669;winter_wheat
5213;winter_wheat
6490;soybean
2387;corn
3391;cotton
1580;corn
17;rice
2572;soybean
2403;corn
1684;corn
6981;soybean
2473;corn
486;soybean
5464;winter_wheat
6471;soybean
6307;soybean
3313;cotton
912;soybean
3604;rice
1274;cotton
280;soybean
5857;soybean
4138;corn
5861;soybean
5394;winter_wheat
1697;corn
4298;soybean
4261;soybean
5500;winter_wheat
3884;soybean
1270;cotton
2924;cotton
1823;corn
5898;soybean
400;soybean
958;winter_wheat
490;soybean
4797;winter_wheat
5178;corn
4614;soybean
1403;winter_wheat
6144;corn
6463;soybean
6752;corn
4695;soybean
2079;corn
2555;corn
3080;cotton
818;winter_wheat
4910;winter_wheat
123;soybean
6064;corn
1790;corn
2846;corn
751;winter_wheat
4406;corn
5239;corn
4091;corn
3499;cotton
5402;winter_wheat
6494;soybean
1986;corn
5252;soybean
6026;soybean
1523;winter_wheat
3915;soybean
6777;soybean
579;winter_wheat
470;winter_wheat
1780;corn
5010;winter_wheat
241;soybean
3923;soybean
5508;winter_wheat
1444;winter_wheat
29;rice
1374;winter_wheat
3170;cotton
6940;soybean
3135;cotton
5705;corn
4635;soybean
3644;corn
3587;rice
2728;corn
367;corn
2847;corn
3720;corn
6812;soybean
5202;winter_wheat
1060;cotton
5703;corn
4229;soybean
6135;corn
2347;soybean
2411;corn
6458;soybean
6126;corn
392;corn
3578;rice
5416;winter_wheat
2311;soybean
5911;soybean
4117;corn
3666;corn
3835;soybean
4810;winter_wheat
5356;winter_wheat
3819;soybean
1815;corn
2265;corn
4489;corn
4100;corn
2614;soybean
3834;soybean
438;winter_wheat
5108;corn
1856;corn
78;corn
1802;corn
1564;corn
3198;cotton
651;soybean
1286;winter_wheat
5584;corn
2585;soybean
1167;winter_wheat
4251;soybean
2218;corn
6410;soybean
4873;winter_wheat
4258;soybean
6782;soybean
5437;winter_wheat
5534;winter_wheat
2477;corn
503;winter_wheat
4599;soybean
4092;corn
3075;cotton
3960;soybean
848;winter_wheat
4982;winter_wheat
1171;cotton
3818;soybean
2190;soybean
930;winter_wheat
1505;winter_wheat
6365;soybean
3569;rice
1898;corn
3153;cotton
3574;rice
5401;winter_wheat
133;corn
5708;corn
4745;winter_wheat
4834;winter_wheat
4747;winter_wheat
2052;corn
6579;corn
2952;cotton
3304;cotton
3232;cotton
1070;winter_wheat
3343;winter_wheat
5953;soybean
4262;soybean
177;soybean
6302;soybean
5292;winter_wheat
5807;soybean
6903;soybean
2769;corn
796;soybean
5962;soybean
1340;cotton
1488;cotton
2881;soybean
6597;soybean
4453;corn
2792;soybean
145;soybean
4785;winter_wheat
2582;soybean
6985;soybean
6324;soybean
4119;corn
5838;soybean
3182;cotton
890;soybean
1680;corn
361;corn
3328;cotton
4184;corn
1820;corn
1874;corn
1084;winter_wheat
5816;soybean
988;soybean
3527;winter_wheat
6066;corn
2305;corn
4728;soybean
5843;soybean
5173;soybean
3235;cotton
5323;winter_wheat
2723;soybean
5034;winter_wheat
2415;corn
2316;corn
5282;soybean
6084;corn
495;soybean
3236;cotton
3405;cotton
798;soybean
3130;cotton
6430;soybean
321;corn
800;winter_wheat
5515;winter_wheat
1961;corn
31;rice
2610;soybean
6439;soybean
2751;soybean
5511;winter_wheat
2007;corn
3748;corn
1659;corn
6900;soybean
1960;corn
1142;cotton
6732;corn
6468;soybean
182;soybean
3931;soybean
3767;corn
6972;soybean
1204;winter_wheat
3740;corn
5679;corn
3599;rice
4193;corn
101;corn
6363;soybean
4217;soybean
162;corn
4853;winter_wheat
5631;corn
3426;cotton
3730;corn
5776;corn
2549;corn
1558;corn
717;soybean
3022;cotton
1052;cotton
2919;soybean
4458;corn
804;winter_wheat
3927;soybean
6913;soybean
4237;soybean
625;winter_wheat
1899;corn
3682;corn
3515;winter_wheat
94;corn
3511;winter_wheat
4393;corn
5449;corn
6944;soybean
5024;winter_wheat
357;corn
3330;cotton
6970;soybean
5933;soybean
2968;winter_wheat
1215;cotton
3633;corn
5506;winter_wheat
5434;winter_wheat
538;winter_wheat
6686;corn
6158;corn
683;cotton
6556;corn
1685;corn
1337;winter_wheat
1243;winter_wheat
2271;soybean
2656;corn
2533;soybean
2300;corn
6947;soybean
5956;soybean
3311;winter_wheat
1743;corn
3563;rice
6141;corn
5112;corn
947;winter_wheat
534;soybean
667;winter_wheat
1454;winter_wheat
2087;corn
2738;corn
5767;corn
362;corn
64;soybean
4654;soybean
3989;soybean
1573;corn
2110;soybean
1199;winter_wheat
6166;corn
3472;cotton
4058;corn
2453;soybean
3530;cotton
2504;soybean
124;soybean
5480;winter_wheat
6682;corn
5870;soybean
6424;soybean
1093;cotton
5423;winter_wheat
645;cotton
6778;soybean
3904;soybean
1647;corn
1983;corn
5196;winter_wheat
1069;winter_wheat
5041;winter_wheat
2791;soybean
1183;cotton
4211;corn
609;soybean
5882;soybean
2663;corn
5872;soybean
1081;winter_wheat
6192;corn
1577;corn
3171;winter_wheat
2421;corn
6246;corn
3061;cotton
3394;cotton
2719;soybean
4789;winter_wheat
2106;soybean
5199;winter_wheat
3257;cotton
3104;cotton
2108;soybean
5180;winter_wheat
3864;soybean
6528;soybean
1729;corn
2938;cotton
1186;cotton
580;winter_wheat
3070;cotton
4951;winter_wheat
1194;winter_wheat
6446;soybean
5889;soybean
2591;corn
1876;corn
549;winter_wheat
1824;corn
6404;soybean
2133;corn
5788;corn
3115;cotton
1048;cotton
6328;soybean
6362;soybean
6428;soybean
2048;corn
3839;soybean
4626;soybean
4074;corn
2886;corn
6081;corn
584;winter_wheat
1198;winter_wheat
3957;soybean
2519;corn
5852;soybean
5347;winter_wheat
3907;soybean
881;winter_wheat
3676;corn
1717;corn
6666;corn
5190;corn
4231;soybean
6074;corn
6299;soybean
6159;corn
3983;soybean
6337;soybean
1173;cotton
4763;winter_wheat
4454;corn
676;corn
2231;soybean
3224;cotton
2969;soybean
5188;winter_wheat
5918;soybean
2558;corn
1915;corn
680;cotton
2515;corn
2866;soybean
4987;winter_wheat
2117;corn
3175;cotton
742;soybean
1532;corn
6067;corn
4761;winter_wheat
3485;cotton
2495;soybean
951;winter_wheat
2523;corn
3423;cotton
4060;corn
6006;soybean
908;winter_wheat
3706;corn
2197;corn
3284;cotton
2062;soybean
4112;corn
303;soybean
2609;soybean
6188;corn
5454;winter_wheat
1909;corn
1495;cotton
2511;corn
5289;soybean
5780;corn
3842;soybean
128;corn
6795;soybean
5651;corn
2536;soybean
5237;corn
1370;winter_wheat
5165;winter_wheat
257;corn
835;winter_wheat
3392;cotton
4681;soybean
6576;corn
6068;corn
4230;corn
532;soybean
4588;soybean
3490;cotton
342;soybean
5992;soybean
463;winter_wheat
6577;corn
1980;corn
3919;soybean
2008;corn
6340;soybean
5711;corn
2779;soybean
496;soybean
5096;winter_wheat
3872;soybean
4612;soybean
6149;corn
4754;winter_wheat
2291;corn
6106;corn
5164;winter_wheat
2682;corn
5909;soybean
1933;corn
1088;winter_wheat
6325;soybean
203;soybean
4986;winter_wheat
2708;corn
5131;winter_wheat
6871;corn
843;winter_wheat
1316;cotton
3502;cotton
1677;corn
5876;soybean
348;soybean
4585;soybean
2154;soybean
2000;corn
4412;corn
4667;soybean
3786;soybean
5702;corn
5809;soybean
690;winter_wheat
799;soybean
1262;cotton
1929;corn
920;winter_wheat
3389;cotton
6415;soybean
5884;soybean
3453;cotton
4502;corn
6725;corn
1310;cotton
2168;corn
4685;soybean
3773;corn
1413;cotton
867;winter_wheat
6378;soybean
4844;winter_wheat
3647;rice
5995;soybean
4032;corn
4878;winter_wheat
1191;winter_wheat
6211;corn
3889;soybean
5063;winter_wheat
5231;winter_wheat
6349;soybean
2551;corn
1251;winter_wheat
5825;soybean
5100;winter_wheat
2961;cotton
4627;soybean
706;winter_wheat
4659;soybean
4924;winter_wheat
4139;corn
5392;winter_wheat
4450;corn
1264;cotton
585;winter_wheat
5092;corn
6960;soybean
462;winter_wheat
5256;winter_wheat
2405;corn
1465;cotton
6620;corn
3381;cotton
6175;corn
3545;rice
1347;cotton
2465;soybean
5539;winter_wheat
2650;corn
2434;corn
1422;cotton
1115;winter_wheat
1725;corn
1921;corn
5522;winter_wheat
5523;winter_wheat
4099;corn
349;soybean
211;soybean
4501;corn
5537;winter_wheat
5524;winter_wheat
4821;winter_wheat
4605;soybean
1312;cotton
6550;soybean
2724;soybean
2505;soybean
2129;corn
4731;soybean
3454;cotton
2552;corn
5894;soybean
436;winter_wheat
3121;cotton
5286;winter_wheat
2720;soybean
311;soybean
202;soybean
5649;corn
175;soybean
6975;soybean
5865;soybean
1792;corn
6851;soybean
1727;corn
649;soybean
255;corn
6754;corn
1737;corn
90;soybean
688;soybean
3744;corn
1764;corn
81;corn
6197;corn
3058;cotton
5554;corn
617;soybean
1391;cotton
1931;corn
6654;corn
1797;corn
4857;winter_wheat
943;soybean
2915;soybean
1129;winter_wheat
3341;cotton
5011;winter_wheat
2589;soybean
185;soybean
2252;corn
1103;cotton
1125;winter_wheat
240;soybean
2639;soybean
372;soybean
1361;winter_wheat
558;corn
1226;cotton
1785;corn
1901;corn
3089;cotton
2273;corn
2793;soybean
2991;soybean
5999;soybean
5219;winter_wheat
6708;corn
2755;soybean
3746;corn
3804;soybean
5383;winter_wheat
3754;corn
6619;corn
2219;corn
383;soybean
3854;soybean
5713;corn
5360;winter_wheat
5044;winter_wheat
4981;winter_wheat
3118;cotton
6241;corn
4700;soybean
3659;corn
543;winter_wheat
6052;soybean
3157;cotton
3300;cotton
6123;corn
2255;corn
6039;soybean
1675;corn
5448;winter_wheat
151;soybean
6381;soybean
977;corn
2694;corn
28;rice
2293;corn
1349;cotton
3873;soybean
5045;winter_wheat
6779;soybean
501;winter_wheat
2400;corn
1382;winter_wheat
6185;corn
5361;corn
3897;soybean
3933;soybean
2758;corn
1348;cotton
2466;corn
3966;soybean
171;soybean
1261;cotton
5317;winter_wheat
1542;corn
4954;winter_wheat
5803;corn
3422;cotton
764;winter_wheat
106;soybean
5688;corn
1062;cotton
826;soybean
5446;winter_wheat
5835;soybean
4128;corn
4367;corn
4945;winter_wheat
1541;corn
6748;corn
4798;winter_wheat
4124;soybean
5513;winter_wheat
5851;soybean
3977;soybean
1148;cotton
285;soybean
2668;corn
2546;soybean
4422;corn
5388;corn
4093;corn
4753;winter_wheat
1967;corn
4744;winter_wheat
245;soybean
2868;soybean
6823;soybean
6147;corn
6612;corn
5970;soybean
2422;corn
1245;winter_wheat
5633;corn
4289;soybean
2232;soybean
808;winter_wheat
5363;winter_wheat
262;corn
35;rice
6170;corn
3699;corn
2801;corn
6016;soybean
5575;corn
1302;cotton
2796;soybean
